<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPUSD,60,20190524,080000,1.2659000,1.2661000,1.2655000,1.2660000,21715
GBPUSD,60,20190524,090000,1.2660000,1.2667000,1.2656000,1.2665000,24190
GBPUSD,60,20190524,100000,1.2664000,1.2688000,1.2661000,1.2682000,60552
GBPUSD,60,20190524,110000,1.2682000,1.2682000,1.2663000,1.2680000,68153
GBPUSD,60,20190524,120000,1.2680000,1.2691000,1.2667000,1.2689000,63886
GBPUSD,60,20190524,130000,1.2689000,1.2710000,1.2656000,1.2697000,82131
GBPUSD,60,20190524,140000,1.2697000,1.2718000,1.2684000,1.2692000,70438
GBPUSD,60,20190524,150000,1.2691000,1.2694000,1.2654000,1.2657000,60637
GBPUSD,60,20190524,160000,1.2656000,1.2678000,1.2646000,1.2670000,91502
GBPUSD,60,20190524,170000,1.2670000,1.2684000,1.2661000,1.2669000,78974
GBPUSD,60,20190524,180000,1.2669000,1.2711000,1.2661000,1.2690000,78022
GBPUSD,60,20190524,190000,1.2690000,1.2701000,1.2683000,1.2699000,56814
GBPUSD,60,20190524,200000,1.2699000,1.2714000,1.2696000,1.2714000,44495
GBPUSD,60,20190524,210000,1.2714000,1.2733000,1.2712000,1.2715000,43369
GBPUSD,60,20190524,220000,1.2715000,1.2716000,1.2707000,1.2714000,31186
GBPUSD,60,20190524,230000,1.2714000,1.2720000,1.2710000,1.2715000,29805
GBPUSD,60,20190525,000000,1.2715000,1.2716000,1.2708000,1.2711000,18095
GBPUSD,60,20190525,010000,1.2711000,1.2711000,1.2711000,1.2711000,62
GBPUSD,60,20190525,020000,1.2711000,1.2711000,1.2711000,1.2711000,31
GBPUSD,60,20190526,230000,1.2718000,1.2751000,1.2718000,1.2736000,86
GBPUSD,60,20190527,000000,1.2743000,1.2743000,1.2720000,1.2727000,131
GBPUSD,60,20190527,010000,1.2723000,1.2731000,1.2714000,1.2720000,2175
GBPUSD,60,20190527,020000,1.2720000,1.2729000,1.2717000,1.2727000,23884
GBPUSD,60,20190527,030000,1.2727000,1.2728000,1.2721000,1.2722000,16274
GBPUSD,60,20190527,040000,1.2723000,1.2729000,1.2718000,1.2727000,23529
GBPUSD,60,20190527,050000,1.2727000,1.2733000,1.2723000,1.2731000,26656
GBPUSD,60,20190527,060000,1.2732000,1.2736000,1.2727000,1.2729000,26582
GBPUSD,60,20190527,070000,1.2729000,1.2736000,1.2727000,1.2734000,20169
GBPUSD,60,20190527,080000,1.2734000,1.2739000,1.2729000,1.2731000,20923
GBPUSD,60,20190527,090000,1.2731000,1.2744000,1.2730000,1.2740000,34895
GBPUSD,60,20190527,100000,1.2741000,1.2748000,1.2734000,1.2744000,66440
GBPUSD,60,20190527,110000,1.2744000,1.2744000,1.2717000,1.2721000,70019
GBPUSD,60,20190527,120000,1.2721000,1.2724000,1.2703000,1.2706000,69416
GBPUSD,60,20190527,130000,1.2706000,1.2709000,1.2691000,1.2693000,68112
GBPUSD,60,20190527,140000,1.2693000,1.2694000,1.2672000,1.2686000,65035
GBPUSD,60,20190527,150000,1.2686000,1.2694000,1.2681000,1.2691000,52874
GBPUSD,60,20190527,160000,1.2692000,1.2694000,1.2674000,1.2676000,52934
GBPUSD,60,20190527,170000,1.2677000,1.2684000,1.2666000,1.2673000,59151
GBPUSD,60,20190527,180000,1.2673000,1.2682000,1.2665000,1.2680000,51781
GBPUSD,60,20190527,190000,1.2680000,1.2681000,1.2671000,1.2676000,39040
GBPUSD,60,20190527,200000,1.2676000,1.2681000,1.2673000,1.2681000,22235
GBPUSD,60,20190527,210000,1.2681000,1.2681000,1.2671000,1.2676000,50817
GBPUSD,60,20190527,220000,1.2676000,1.2681000,1.2672000,1.2680000,60774
GBPUSD,60,20190527,230000,1.2680000,1.2683000,1.2675000,1.2682000,59803
GBPUSD,60,20190528,000000,1.2682000,1.2683000,1.2673000,1.2677000,47742
GBPUSD,60,20190528,010000,1.2678000,1.2681000,1.2672000,1.2679000,20074
GBPUSD,60,20190528,020000,1.2679000,1.2683000,1.2677000,1.2682000,37240
GBPUSD,60,20190528,030000,1.2682000,1.2683000,1.2676000,1.2680000,48742
GBPUSD,60,20190528,040000,1.2681000,1.2684000,1.2677000,1.2680000,22554
GBPUSD,60,20190528,050000,1.2680000,1.2681000,1.2669000,1.2674000,31901
GBPUSD,60,20190528,060000,1.2674000,1.2675000,1.2666000,1.2673000,28757
GBPUSD,60,20190528,070000,1.2673000,1.2675000,1.2670000,1.2674000,19792
GBPUSD,60,20190528,080000,1.2674000,1.2676000,1.2667000,1.2672000,26310
GBPUSD,60,20190528,090000,1.2673000,1.2681000,1.2671000,1.2676000,31816
GBPUSD,60,20190528,100000,1.2677000,1.2702000,1.2668000,1.2679000,72534
GBPUSD,60,20190528,110000,1.2679000,1.2685000,1.2656000,1.2665000,107057
GBPUSD,60,20190528,120000,1.2665000,1.2671000,1.2652000,1.2670000,82502
GBPUSD,60,20190528,130000,1.2671000,1.2680000,1.2655000,1.2657000,59052
GBPUSD,60,20190528,140000,1.2657000,1.2680000,1.2653000,1.2675000,74885
GBPUSD,60,20190528,150000,1.2675000,1.2676000,1.2662000,1.2670000,62749
GBPUSD,60,20190528,160000,1.2670000,1.2675000,1.2654000,1.2668000,63018
GBPUSD,60,20190528,170000,1.2669000,1.2690000,1.2666000,1.2681000,74685
GBPUSD,60,20190528,180000,1.2680000,1.2682000,1.2657000,1.2674000,87423
GBPUSD,60,20190528,190000,1.2674000,1.2679000,1.2665000,1.2666000,76601
GBPUSD,60,20190528,200000,1.2666000,1.2670000,1.2656000,1.2666000,46000
GBPUSD,60,20190528,210000,1.2666000,1.2666000,1.2657000,1.2663000,41220
GBPUSD,60,20190528,220000,1.2663000,1.2666000,1.2653000,1.2654000,36798
GBPUSD,60,20190528,230000,1.2655000,1.2660000,1.2649000,1.2655000,45736
GBPUSD,60,20190529,000000,1.2654000,1.2659000,1.2648000,1.2651000,21304
GBPUSD,60,20190529,010000,1.2653000,1.2659000,1.2650000,1.2655000,12971
GBPUSD,60,20190529,020000,1.2657000,1.2659000,1.2651000,1.2657000,15811
GBPUSD,60,20190529,030000,1.2657000,1.2659000,1.2654000,1.2658000,14768
GBPUSD,60,20190529,040000,1.2658000,1.2663000,1.2654000,1.2657000,30979
GBPUSD,60,20190529,050000,1.2657000,1.2657000,1.2649000,1.2655000,36428
GBPUSD,60,20190529,060000,1.2655000,1.2659000,1.2651000,1.2658000,38442
GBPUSD,60,20190529,070000,1.2657000,1.2661000,1.2655000,1.2660000,24854
GBPUSD,60,20190529,080000,1.2660000,1.2662000,1.2654000,1.2658000,27276
GBPUSD,60,20190529,090000,1.2657000,1.2665000,1.2655000,1.2664000,32419
GBPUSD,60,20190529,100000,1.2664000,1.2665000,1.2648000,1.2651000,58743
GBPUSD,60,20190529,110000,1.2651000,1.2657000,1.2633000,1.2638000,81394
GBPUSD,60,20190529,120000,1.2638000,1.2646000,1.2630000,1.2641000,72681
GBPUSD,60,20190529,130000,1.2642000,1.2646000,1.2624000,1.2641000,70085
GBPUSD,60,20190529,140000,1.2642000,1.2654000,1.2636000,1.2642000,54627
GBPUSD,60,20190529,150000,1.2642000,1.2646000,1.2630000,1.2641000,59865
GBPUSD,60,20190529,160000,1.2640000,1.2663000,1.2639000,1.2655000,64063
GBPUSD,60,20190529,170000,1.2655000,1.2662000,1.2640000,1.2652000,69002
GBPUSD,60,20190529,180000,1.2652000,1.2672000,1.2630000,1.2631000,98381
GBPUSD,60,20190529,190000,1.2629000,1.2633000,1.2610000,1.2629000,82782
GBPUSD,60,20190529,200000,1.2629000,1.2631000,1.2614000,1.2619000,45772
GBPUSD,60,20190529,210000,1.2619000,1.2632000,1.2614000,1.2631000,55315
GBPUSD,60,20190529,220000,1.2631000,1.2631000,1.2618000,1.2622000,36476
GBPUSD,60,20190529,230000,1.2623000,1.2628000,1.2617000,1.2622000,39039
GBPUSD,60,20190530,000000,1.2622000,1.2630000,1.2619000,1.2625000,17981
GBPUSD,60,20190530,010000,1.2624000,1.2635000,1.2616000,1.2630000,25616
GBPUSD,60,20190530,020000,1.2630000,1.2632000,1.2625000,1.2628000,14768
GBPUSD,60,20190530,030000,1.2628000,1.2630000,1.2626000,1.2629000,24323
GBPUSD,60,20190530,040000,1.2629000,1.2631000,1.2623000,1.2625000,37166
GBPUSD,60,20190530,050000,1.2625000,1.2628000,1.2622000,1.2624000,29358
GBPUSD,60,20190530,060000,1.2624000,1.2628000,1.2619000,1.2627000,28564
GBPUSD,60,20190530,070000,1.2627000,1.2631000,1.2625000,1.2628000,19043
GBPUSD,60,20190530,080000,1.2628000,1.2637000,1.2625000,1.2635000,20481
GBPUSD,60,20190530,090000,1.2635000,1.2635000,1.2628000,1.2635000,18311
GBPUSD,60,20190530,100000,1.2635000,1.2641000,1.2626000,1.2639000,48145
GBPUSD,60,20190530,110000,1.2639000,1.2639000,1.2610000,1.2622000,77701
GBPUSD,60,20190530,120000,1.2622000,1.2639000,1.2619000,1.2627000,61347
GBPUSD,60,20190530,130000,1.2626000,1.2637000,1.2623000,1.2633000,53144
GBPUSD,60,20190530,140000,1.2633000,1.2635000,1.2614000,1.2630000,54897
GBPUSD,60,20190530,150000,1.2631000,1.2634000,1.2621000,1.2629000,51337
GBPUSD,60,20190530,160000,1.2629000,1.2632000,1.2616000,1.2619000,57064
GBPUSD,60,20190530,170000,1.2619000,1.2624000,1.2604000,1.2609000,67359
GBPUSD,60,20190530,180000,1.2609000,1.2614000,1.2579000,1.2589000,76580
GBPUSD,60,20190530,190000,1.2588000,1.2619000,1.2587000,1.2618000,63107
GBPUSD,60,20190530,200000,1.2618000,1.2619000,1.2606000,1.2611000,30269
GBPUSD,60,20190530,210000,1.2611000,1.2620000,1.2608000,1.2616000,31475
GBPUSD,60,20190530,220000,1.2616000,1.2619000,1.2604000,1.2609000,43079
GBPUSD,60,20190530,230000,1.2610000,1.2615000,1.2606000,1.2610000,39892
GBPUSD,60,20190531,000000,1.2611000,1.2615000,1.2602000,1.2605000,22059
GBPUSD,60,20190531,010000,1.2606000,1.2613000,1.2601000,1.2606000,15760
GBPUSD,60,20190531,020000,1.2606000,1.2611000,1.2604000,1.2611000,15657
GBPUSD,60,20190531,030000,1.2610000,1.2613000,1.2604000,1.2605000,32260
GBPUSD,60,20190531,040000,1.2606000,1.2615000,1.2604000,1.2609000,35441
GBPUSD,60,20190531,050000,1.2609000,1.2613000,1.2607000,1.2612000,28822
GBPUSD,60,20190531,060000,1.2612000,1.2614000,1.2608000,1.2612000,36802
GBPUSD,60,20190531,070000,1.2612000,1.2612000,1.2608000,1.2611000,28786
GBPUSD,60,20190531,080000,1.2611000,1.2611000,1.2602000,1.2607000,28483
GBPUSD,60,20190531,090000,1.2607000,1.2614000,1.2604000,1.2611000,31998
GBPUSD,60,20190531,100000,1.2611000,1.2615000,1.2597000,1.2607000,47327
GBPUSD,60,20190531,110000,1.2608000,1.2625000,1.2606000,1.2621000,71610
GBPUSD,60,20190531,120000,1.2621000,1.2628000,1.2612000,1.2614000,62584
GBPUSD,60,20190531,130000,1.2615000,1.2615000,1.2571000,1.2580000,76275
GBPUSD,60,20190531,140000,1.2580000,1.2596000,1.2574000,1.2579000,67225
GBPUSD,60,20190531,150000,1.2580000,1.2582000,1.2558000,1.2563000,65914
GBPUSD,60,20190531,160000,1.2563000,1.2595000,1.2559000,1.2582000,76231
GBPUSD,60,20190531,170000,1.2582000,1.2592000,1.2571000,1.2589000,73480
GBPUSD,60,20190531,180000,1.2589000,1.2638000,1.2586000,1.2602000,107068
GBPUSD,60,20190531,190000,1.2602000,1.2631000,1.2591000,1.2618000,85246
GBPUSD,60,20190531,200000,1.2618000,1.2633000,1.2616000,1.2628000,46910
GBPUSD,60,20190531,210000,1.2628000,1.2636000,1.2622000,1.2630000,47605
GBPUSD,60,20190531,220000,1.2630000,1.2638000,1.2625000,1.2632000,53690
GBPUSD,60,20190531,230000,1.2633000,1.2644000,1.2628000,1.2644000,47692
GBPUSD,60,20190601,000000,1.2644000,1.2645000,1.2625000,1.2626000,22553
GBPUSD,60,20190602,230000,1.2632000,1.2632000,1.2617000,1.2617000,23
GBPUSD,60,20190603,000000,1.2620000,1.2631000,1.2615000,1.2630000,32
GBPUSD,60,20190603,010000,1.2628000,1.2637000,1.2623000,1.2632000,5019
GBPUSD,60,20190603,020000,1.2633000,1.2638000,1.2630000,1.2635000,29535
GBPUSD,60,20190603,030000,1.2634000,1.2639000,1.2632000,1.2639000,20524
GBPUSD,60,20190603,040000,1.2639000,1.2648000,1.2637000,1.2647000,40614
GBPUSD,60,20190603,050000,1.2647000,1.2654000,1.2643000,1.2650000,44495
GBPUSD,60,20190603,060000,1.2650000,1.2655000,1.2645000,1.2654000,49583
GBPUSD,60,20190603,070000,1.2654000,1.2656000,1.2649000,1.2653000,36990
GBPUSD,60,20190603,080000,1.2653000,1.2653000,1.2639000,1.2641000,28913
GBPUSD,60,20190603,090000,1.2641000,1.2646000,1.2636000,1.2638000,36847
GBPUSD,60,20190603,100000,1.2638000,1.2639000,1.2625000,1.2635000,83914
GBPUSD,60,20190603,110000,1.2635000,1.2657000,1.2629000,1.2654000,148914
GBPUSD,60,20190603,120000,1.2654000,1.2661000,1.2639000,1.2642000,128966
GBPUSD,60,20190603,130000,1.2643000,1.2646000,1.2634000,1.2643000,85535
GBPUSD,60,20190603,140000,1.2643000,1.2654000,1.2641000,1.2647000,99764
GBPUSD,60,20190603,150000,1.2647000,1.2648000,1.2608000,1.2615000,121764
GBPUSD,60,20190603,160000,1.2615000,1.2634000,1.2612000,1.2631000,127374
GBPUSD,60,20190603,170000,1.2630000,1.2644000,1.2616000,1.2637000,125047
GBPUSD,60,20190603,180000,1.2637000,1.2650000,1.2624000,1.2630000,158087
GBPUSD,60,20190603,190000,1.2629000,1.2638000,1.2614000,1.2618000,131932
GBPUSD,60,20190603,200000,1.2618000,1.2642000,1.2615000,1.2634000,83719
GBPUSD,60,20190603,210000,1.2635000,1.2667000,1.2631000,1.2665000,116963
GBPUSD,60,20190603,220000,1.2665000,1.2669000,1.2656000,1.2668000,86907
GBPUSD,60,20190603,230000,1.2668000,1.2674000,1.2662000,1.2669000,104052
GBPUSD,60,20190604,000000,1.2668000,1.2669000,1.2660000,1.2663000,26834
GBPUSD,60,20190604,010000,1.2665000,1.2668000,1.2654000,1.2664000,39263
GBPUSD,60,20190604,020000,1.2665000,1.2668000,1.2659000,1.2666000,39416
GBPUSD,60,20190604,030000,1.2666000,1.2667000,1.2659000,1.2663000,21028
GBPUSD,60,20190604,040000,1.2663000,1.2669000,1.2659000,1.2666000,30968
GBPUSD,60,20190604,050000,1.2666000,1.2667000,1.2657000,1.2663000,32682
GBPUSD,60,20190604,060000,1.2663000,1.2668000,1.2659000,1.2667000,35544
GBPUSD,60,20190604,070000,1.2668000,1.2668000,1.2661000,1.2665000,28799
GBPUSD,60,20190604,080000,1.2665000,1.2671000,1.2659000,1.2662000,44355
GBPUSD,60,20190604,090000,1.2662000,1.2675000,1.2659000,1.2672000,38197
GBPUSD,60,20190604,100000,1.2672000,1.2686000,1.2664000,1.2678000,113248
GBPUSD,60,20190604,110000,1.2679000,1.2687000,1.2652000,1.2657000,131483
GBPUSD,60,20190604,120000,1.2657000,1.2665000,1.2640000,1.2651000,126668
GBPUSD,60,20190604,130000,1.2651000,1.2672000,1.2648000,1.2667000,119053
GBPUSD,60,20190604,140000,1.2667000,1.2692000,1.2658000,1.2689000,127965
GBPUSD,60,20190604,150000,1.2688000,1.2695000,1.2678000,1.2680000,111075
GBPUSD,60,20190604,160000,1.2680000,1.2684000,1.2662000,1.2683000,156926
GBPUSD,60,20190604,170000,1.2683000,1.2709000,1.2671000,1.2689000,149561
GBPUSD,60,20190604,180000,1.2690000,1.2700000,1.2666000,1.2675000,209880
GBPUSD,60,20190604,190000,1.2675000,1.2681000,1.2664000,1.2673000,94200
GBPUSD,60,20190604,200000,1.2674000,1.2690000,1.2668000,1.2687000,47614
GBPUSD,60,20190604,210000,1.2687000,1.2701000,1.2679000,1.2700000,52337
GBPUSD,60,20190604,220000,1.2700000,1.2714000,1.2698000,1.2705000,68922
GBPUSD,60,20190604,230000,1.2705000,1.2715000,1.2699000,1.2708000,48671
GBPUSD,60,20190605,000000,1.2708000,1.2708000,1.2692000,1.2697000,16613
GBPUSD,60,20190605,010000,1.2694000,1.2700000,1.2689000,1.2698000,13711
GBPUSD,60,20190605,020000,1.2698000,1.2700000,1.2694000,1.2699000,39076
GBPUSD,60,20190605,030000,1.2699000,1.2704000,1.2697000,1.2703000,17590
GBPUSD,60,20190605,040000,1.2703000,1.2706000,1.2698000,1.2703000,31099
GBPUSD,60,20190605,050000,1.2703000,1.2708000,1.2698000,1.2706000,43964
GBPUSD,60,20190605,060000,1.2706000,1.2712000,1.2702000,1.2704000,35086
GBPUSD,60,20190605,070000,1.2704000,1.2706000,1.2700000,1.2705000,23067
GBPUSD,60,20190605,080000,1.2705000,1.2708000,1.2702000,1.2705000,22942
GBPUSD,60,20190605,090000,1.2705000,1.2718000,1.2704000,1.2714000,31462
GBPUSD,60,20190605,100000,1.2714000,1.2723000,1.2697000,1.2702000,70291
GBPUSD,60,20190605,110000,1.2702000,1.2706000,1.2689000,1.2701000,127151
GBPUSD,60,20190605,120000,1.2700000,1.2724000,1.2698000,1.2714000,109205
GBPUSD,60,20190605,130000,1.2714000,1.2721000,1.2707000,1.2714000,91872
GBPUSD,60,20190605,140000,1.2714000,1.2718000,1.2705000,1.2709000,98680
GBPUSD,60,20190605,150000,1.2709000,1.2713000,1.2696000,1.2701000,104595
GBPUSD,60,20190605,160000,1.2701000,1.2744000,1.2694000,1.2733000,211948
GBPUSD,60,20190605,170000,1.2733000,1.2744000,1.2720000,1.2726000,145292
GBPUSD,60,20190605,180000,1.2727000,1.2738000,1.2708000,1.2732000,209472
GBPUSD,60,20190605,190000,1.2732000,1.2733000,1.2699000,1.2705000,151070
GBPUSD,60,20190605,200000,1.2705000,1.2705000,1.2682000,1.2690000,96548
GBPUSD,60,20190605,210000,1.2691000,1.2699000,1.2687000,1.2699000,66017
GBPUSD,60,20190605,220000,1.2699000,1.2704000,1.2685000,1.2692000,89234
GBPUSD,60,20190605,230000,1.2691000,1.2696000,1.2684000,1.2687000,76387
GBPUSD,60,20190606,000000,1.2687000,1.2689000,1.2678000,1.2684000,23075
GBPUSD,60,20190606,010000,1.2682000,1.2693000,1.2678000,1.2687000,32982
GBPUSD,60,20190606,020000,1.2688000,1.2692000,1.2684000,1.2689000,24866
GBPUSD,60,20190606,030000,1.2690000,1.2693000,1.2685000,1.2687000,26195
GBPUSD,60,20190606,040000,1.2688000,1.2691000,1.2682000,1.2685000,35792
GBPUSD,60,20190606,050000,1.2685000,1.2686000,1.2680000,1.2684000,31215
GBPUSD,60,20190606,060000,1.2684000,1.2688000,1.2681000,1.2688000,31305
GBPUSD,60,20190606,070000,1.2688000,1.2691000,1.2682000,1.2687000,38645
GBPUSD,60,20190606,080000,1.2688000,1.2689000,1.2683000,1.2688000,25272
GBPUSD,60,20190606,090000,1.2688000,1.2690000,1.2682000,1.2686000,22018
GBPUSD,60,20190606,100000,1.2685000,1.2688000,1.2670000,1.2674000,89132
GBPUSD,60,20190606,110000,1.2674000,1.2682000,1.2667000,1.2680000,62173
GBPUSD,60,20190606,170000,1.2696000,1.2703000,1.2691000,1.2699000,60045
GBPUSD,60,20190606,180000,1.2700000,1.2730000,1.2697000,1.2714000,194626
GBPUSD,60,20190606,190000,1.2715000,1.2725000,1.2704000,1.2713000,164612
GBPUSD,60,20190606,200000,1.2713000,1.2716000,1.2697000,1.2710000,90078
GBPUSD,60,20190606,210000,1.2710000,1.2711000,1.2699000,1.2704000,67956
GBPUSD,60,20190606,220000,1.2704000,1.2705000,1.2684000,1.2689000,106956
GBPUSD,60,20190606,230000,1.2689000,1.2702000,1.2687000,1.2693000,77091
GBPUSD,60,20190607,000000,1.2693000,1.2695000,1.2685000,1.2693000,36393
GBPUSD,60,20190607,010000,1.2692000,1.2700000,1.2688000,1.2693000,17694
GBPUSD,60,20190607,020000,1.2693000,1.2699000,1.2692000,1.2697000,20696
GBPUSD,60,20190607,030000,1.2697000,1.2700000,1.2692000,1.2694000,33793
GBPUSD,60,20190607,040000,1.2694000,1.2696000,1.2687000,1.2692000,40883
GBPUSD,60,20190607,050000,1.2692000,1.2697000,1.2687000,1.2695000,37423
GBPUSD,60,20190607,060000,1.2695000,1.2697000,1.2690000,1.2694000,40013
GBPUSD,60,20190607,070000,1.2694000,1.2697000,1.2690000,1.2695000,30848
GBPUSD,60,20190607,080000,1.2695000,1.2697000,1.2691000,1.2696000,27143
GBPUSD,60,20190607,090000,1.2696000,1.2697000,1.2692000,1.2696000,20453
GBPUSD,60,20190607,100000,1.2695000,1.2708000,1.2691000,1.2703000,87160
GBPUSD,60,20190607,110000,1.2702000,1.2722000,1.2696000,1.2709000,122205
GBPUSD,60,20190607,120000,1.2710000,1.2718000,1.2702000,1.2716000,115583
GBPUSD,60,20190607,130000,1.2716000,1.2728000,1.2711000,1.2714000,84373
GBPUSD,60,20190607,140000,1.2714000,1.2720000,1.2706000,1.2716000,96383
GBPUSD,60,20190607,150000,1.2716000,1.2719000,1.2700000,1.2708000,103680
GBPUSD,60,20190607,160000,1.2709000,1.2757000,1.2704000,1.2743000,248706
GBPUSD,60,20190607,170000,1.2743000,1.2748000,1.2727000,1.2738000,251377
GBPUSD,60,20190607,180000,1.2738000,1.2761000,1.2734000,1.2758000,231864
GBPUSD,60,20190607,190000,1.2759000,1.2763000,1.2735000,1.2739000,133936
GBPUSD,60,20190607,200000,1.2739000,1.2751000,1.2734000,1.2746000,102071
GBPUSD,60,20190607,210000,1.2747000,1.2755000,1.2737000,1.2748000,94170
GBPUSD,60,20190607,220000,1.2748000,1.2750000,1.2731000,1.2740000,88717
GBPUSD,60,20190607,230000,1.2740000,1.2741000,1.2730000,1.2734000,53480
GBPUSD,60,20190608,000000,1.2734000,1.2739000,1.2731000,1.2733000,38324
GBPUSD,60,20190608,010000,1.2732000,1.2737000,1.2731000,1.2736000,5
GBPUSD,60,20190609,230000,1.2723000,1.2736000,1.2723000,1.2729000,75
GBPUSD,60,20190610,000000,1.2729000,1.2746000,1.2725000,1.2738000,35
GBPUSD,60,20190610,010000,1.2738000,1.2742000,1.2722000,1.2729000,25898
GBPUSD,60,20190610,020000,1.2733000,1.2736000,1.2719000,1.2721000,34119
GBPUSD,60,20190610,030000,1.2721000,1.2725000,1.2718000,1.2722000,20720
GBPUSD,60,20190610,040000,1.2722000,1.2728000,1.2717000,1.2720000,41643
GBPUSD,60,20190610,050000,1.2720000,1.2720000,1.2708000,1.2718000,48190
GBPUSD,60,20190610,060000,1.2718000,1.2723000,1.2713000,1.2723000,39368
GBPUSD,60,20190610,070000,1.2723000,1.2727000,1.2712000,1.2714000,34171
GBPUSD,60,20190610,080000,1.2714000,1.2715000,1.2706000,1.2709000,34540
GBPUSD,60,20190610,090000,1.2709000,1.2712000,1.2699000,1.2704000,30475
GBPUSD,60,20190610,100000,1.2704000,1.2712000,1.2699000,1.2711000,73085
GBPUSD,60,20190610,110000,1.2711000,1.2713000,1.2699000,1.2708000,106063
GBPUSD,60,20190610,120000,1.2708000,1.2724000,1.2684000,1.2688000,141240
GBPUSD,60,20190610,130000,1.2688000,1.2699000,1.2682000,1.2690000,98811
GBPUSD,60,20190610,140000,1.2690000,1.2695000,1.2673000,1.2675000,108874
GBPUSD,60,20190610,150000,1.2676000,1.2678000,1.2652000,1.2655000,121404
GBPUSD,60,20190610,160000,1.2655000,1.2680000,1.2652000,1.2674000,176011
GBPUSD,60,20190610,170000,1.2675000,1.2686000,1.2667000,1.2671000,180824
GBPUSD,60,20190610,180000,1.2671000,1.2694000,1.2662000,1.2689000,164364
GBPUSD,60,20190610,190000,1.2690000,1.2694000,1.2675000,1.2684000,116745
GBPUSD,60,20190610,200000,1.2684000,1.2694000,1.2679000,1.2689000,63598
GBPUSD,60,20190610,210000,1.2689000,1.2698000,1.2680000,1.2689000,82705
GBPUSD,60,20190610,220000,1.2689000,1.2705000,1.2684000,1.2689000,92590
GBPUSD,60,20190610,230000,1.2689000,1.2695000,1.2686000,1.2695000,51507
GBPUSD,60,20190611,000000,1.2695000,1.2696000,1.2682000,1.2684000,28743
GBPUSD,60,20190611,010000,1.2685000,1.2690000,1.2678000,1.2682000,29043
GBPUSD,60,20190611,020000,1.2682000,1.2688000,1.2681000,1.2688000,22747
GBPUSD,60,20190611,030000,1.2687000,1.2691000,1.2686000,1.2691000,29936
GBPUSD,60,20190611,040000,1.2690000,1.2693000,1.2681000,1.2687000,44674
GBPUSD,60,20190611,050000,1.2687000,1.2689000,1.2679000,1.2682000,71009
GBPUSD,60,20190611,060000,1.2682000,1.2684000,1.2676000,1.2683000,37517
GBPUSD,60,20190611,070000,1.2683000,1.2684000,1.2679000,1.2681000,31575
GBPUSD,60,20190611,080000,1.2681000,1.2683000,1.2676000,1.2682000,27912
GBPUSD,60,20190611,090000,1.2683000,1.2683000,1.2675000,1.2681000,34355
GBPUSD,60,20190611,100000,1.2681000,1.2687000,1.2668000,1.2673000,96545
GBPUSD,60,20190611,110000,1.2673000,1.2703000,1.2671000,1.2698000,144979
GBPUSD,60,20190611,120000,1.2697000,1.2711000,1.2683000,1.2708000,151235
GBPUSD,60,20190611,130000,1.2708000,1.2724000,1.2705000,1.2709000,138175
GBPUSD,60,20190611,140000,1.2709000,1.2728000,1.2698000,1.2701000,137010
GBPUSD,60,20190611,150000,1.2701000,1.2707000,1.2691000,1.2695000,125157
GBPUSD,60,20190611,160000,1.2696000,1.2717000,1.2690000,1.2715000,197915
GBPUSD,60,20190611,170000,1.2715000,1.2719000,1.2704000,1.2714000,215523
GBPUSD,60,20190611,180000,1.2714000,1.2723000,1.2702000,1.2719000,254993
GBPUSD,60,20190611,190000,1.2719000,1.2726000,1.2712000,1.2723000,180150
GBPUSD,60,20190611,200000,1.2722000,1.2729000,1.2715000,1.2727000,98127
GBPUSD,60,20190611,210000,1.2727000,1.2730000,1.2715000,1.2725000,90815
GBPUSD,60,20190611,220000,1.2726000,1.2732000,1.2718000,1.2722000,71381
GBPUSD,60,20190611,230000,1.2722000,1.2725000,1.2714000,1.2723000,66970
GBPUSD,60,20190612,000000,1.2723000,1.2725000,1.2718000,1.2723000,18605
GBPUSD,60,20190612,010000,1.2720000,1.2726000,1.2710000,1.2720000,25867
GBPUSD,60,20190612,020000,1.2722000,1.2724000,1.2717000,1.2722000,22094
GBPUSD,60,20190612,030000,1.2723000,1.2725000,1.2719000,1.2724000,24199
GBPUSD,60,20190612,040000,1.2724000,1.2727000,1.2718000,1.2722000,41141
GBPUSD,60,20190612,050000,1.2722000,1.2728000,1.2714000,1.2720000,62412
GBPUSD,60,20190612,060000,1.2720000,1.2721000,1.2713000,1.2716000,45050
GBPUSD,60,20190612,070000,1.2716000,1.2720000,1.2713000,1.2717000,36813
GBPUSD,60,20190612,080000,1.2718000,1.2721000,1.2714000,1.2721000,37318
GBPUSD,60,20190612,090000,1.2721000,1.2724000,1.2716000,1.2723000,43853
GBPUSD,60,20190612,100000,1.2723000,1.2730000,1.2719000,1.2726000,77082
GBPUSD,60,20190612,110000,1.2725000,1.2740000,1.2717000,1.2738000,138182
GBPUSD,60,20190612,120000,1.2738000,1.2748000,1.2733000,1.2743000,131817
GBPUSD,60,20190612,130000,1.2743000,1.2745000,1.2733000,1.2739000,67510
GBPUSD,60,20190612,140000,1.2739000,1.2758000,1.2730000,1.2736000,178191
GBPUSD,60,20190612,150000,1.2738000,1.2747000,1.2724000,1.2745000,125346
